   75.2 3.936E-08  210.2
   75.3 3.878E-08  209.9
   75.4 3.822E-08  209.7
   75.5 3.766E-08  209.4
   75.6 3.711E-08  209.2
   75.7 3.657E-08  208.9
   75.8 3.604E-08  208.6
   75.9 3.551E-08  208.4
   76.0 3.499E-08  208.1
   76.1 3.448E-08  207.8
   76.2 3.397E-08  207.5
   76.3 3.348E-08  207.2
   76.4 3.299E-08  207.0
   76.5 3.250E-08  206.7
   76.6 3.203E-08  206.4
   76.7 3.156E-08  206.1
   76.8 3.109E-08  205.8
   76.9 3.063E-08  205.5
   77.0 3.018E-08  205.2
   77.1 2.974E-08  204.9
   77.2 2.930E-08  204.6
   77.3 2.887E-08  204.3
   77.4 2.844E-08  204.0
   77.5 2.802E-08  203.7
   77.6 2.761E-08  203.4
   77.7 2.720E-08  203.1
   77.8 2.679E-08  202.8
   77.9 2.640E-08  202.5
   78.0 2.600E-08  202.2
   78.1 2.562E-08  201.9
   78.2 2.523E-08  201.6
   78.3 2.486E-08  201.3
   78.4 2.449E-08  201.0
   78.5 2.412E-08  200.7
   78.6 2.376E-08  200.4
   78.7 2.340E-08  200.1
   78.8 2.305E-08  199.7
   78.9 2.270E-08  199.4
   79.0 2.236E-08  199.1
   79.1 2.202E-08  198.8
   79.2 2.169E-08  198.5
   79.3 2.136E-08  198.2
   79.4 2.104E-08  197.9
   79.5 2.072E-08  197.5
   79.6 2.041E-08  197.2
   79.7 2.009E-08  196.9
   79.8 1.979E-08  196.6
   79.9 1.949E-08  196.3
   80.0 1.919E-08  196.0
   80.1 1.889E-08  195.7
   80.2 1.860E-08  195.3
   80.3 1.832E-08  195.0
   80.4 1.804E-08  194.7
   80.5 1.776E-08  194.4
   80.6 1.748E-08  194.1
   80.7 1.721E-08  193.8
   80.8 1.695E-08  193.5
   80.9 1.668E-08  193.1
   81.0 1.642E-08  192.8
   81.1 1.617E-08  192.5
   81.2 1.592E-08  192.2
   81.3 1.567E-08  191.9
   81.4 1.542E-08  191.6
   81.5 1.518E-08  191.3
   81.6 1.494E-08  191.0
   81.7 1.471E-08  190.7
   81.8 1.447E-08  190.4
   81.9 1.425E-08  190.1
   82.0 1.402E-08  189.8
   82.1 1.380E-08  189.5
   82.2 1.358E-08  189.1
   82.3 1.336E-08  188.8
   82.4 1.315E-08  188.5
   82.5 1.294E-08  188.2
   82.6 1.273E-08  188.0
   82.7 1.253E-08  187.7
   82.8 1.233E-08  187.4
   82.9 1.213E-08  187.1
   83.0 1.193E-08  186.8
   83.1 1.174E-08  186.5
   83.2 1.155E-08  186.2
   83.3 1.136E-08  185.9
   83.4 1.118E-08  185.6
   83.5 1.099E-08  185.3
   83.6 1.081E-08  185.0
   83.7 1.064E-08  184.8
   83.8 1.046E-08  184.5
   83.9 1.029E-08  184.2
   84.0 1.012E-08  183.9
   84.1 9.954E-09  183.6
   84.2 9.790E-09  183.4
   84.3 9.627E-09  183.1
   84.4 9.468E-09  182.8
   84.5 9.310E-09  182.5
   84.6 9.155E-09  182.3
   84.7 9.002E-09  182.0
   84.8 8.852E-09  181.7
   84.9 8.703E-09  181.5
   85.0 8.557E-09  181.2
   85.1 8.413E-09  181.0
   85.2 8.271E-09  180.7
   85.3 8.132E-09  180.4
   85.4 7.994E-09  180.2
   85.5 7.859E-09  179.9
   85.6 7.725E-09  179.7
   85.7 7.594E-09  179.4
   85.8 7.464E-09  179.2
   85.9 7.336E-09  179.0
   86.0 7.211E-09  178.7
   86.1 7.087E-09  178.5
   86.2 6.965E-09  178.2
   86.3 6.845E-09  178.0
   86.4 6.727E-09  177.8
   86.5 6.611E-09  177.5
   86.6 6.496E-09  177.3
   86.7 6.384E-09  177.1
   86.8 6.273E-09  176.9
   86.9 6.163E-09  176.6
   87.0 6.056E-09  176.4
   87.1 5.950E-09  176.2
   87.2 5.846E-09  176.0
   87.3 5.743E-09  175.8
